Wavelength Scan - Scanning,,,,,,,,,,,
,,,,,,,,,,,
Instrument Name:,,,DU 800 Spectrophotometer,,,,,,,,
Serial Number:,,,8002850,,,,,,,,
Software Version:,,,"2.1,  Build 5",,,,,,,,
Firmware Version:,,,2.0.102,,,,,,,,
Method Name:,,,LTER Chl,,,,,,,,
Organization:,,,,,,,,,,,
Department:,,,,,,,,,,,
Operator:,,,,,,,,,,,
Product Name:,,,,,,,,,,,
Component Name:,,,,,,,,,,,
Lot Number:,,,,,,,,,,,
Comment:,,,,,,,,,,,
Signature 1:,,,,,,,,,,,
Signature 2:,,,,,,,,,,,
Signature 3:,,,,,,,,,,,
Signature 4:,,,,,,,,,,,
Signature 5:,,,,,,,,,,,
,,,,,,,,,,,
#,Filename,Acquired,,,,,,,,,
1,,3/2/22 8:33,,,,,,,,,
,,,,,,,,,,,
Scan Mode:,,,Abs,,,,,,,,
Start Wavelength:,,,600.0 nm,,,,,,,,
End Wavelength:,,,775.0 nm,,,,,,,,
Wavelength Interval:,,,0.5 nm,,,,,,,,
Scan Speed:,,,600 nm/min,,,,,,,,
,,,,,,,,,,,
,Sample Name,,Description,,,,,,,,
1,HP_220112,,300,,,,,,,,
2,LM-ARB_220112,,200,,,,,,,,
3,OPP-E_220112,,150,,,,,,,,
4,OPP-W_220112,,100,,,,,,,,
5,UM-ARB_220112,,200,,,,,,,,
6,ALC_220113,,200,,,,,,,,
7,DOBA5_220113,,150,,,,,,,,
8,DOBA4_220113,,200,,,,,,,,
9,DCSW3_220113,,250,,,,,,,,
10,DCSW1_220113,,300,,,,,,,,
11,BLA,,3000,,,,,,,,
,,,,,,,,,,,
nm,Abs 1,Abs 2,Abs 3,Abs 4,Abs 5,Abs 6,Abs 7,Abs 8,Abs 9,Abs 10,Abs 11
600,0.01,0.0138,0.0682,0.0517,0.013,0.0034,0.0459,0.0162,0.0125,0.0067,-0.0023
600.5,0.0101,0.0139,0.0689,0.0523,0.0131,0.0034,0.0465,0.0164,0.0127,0.0067,-0.0023
601,0.0102,0.0141,0.0697,0.053,0.0132,0.0035,0.0471,0.0166,0.0129,0.0068,-0.0023
601.5,0.0102,0.0142,0.0703,0.0536,0.0132,0.0035,0.0476,0.0168,0.013,0.0068,-0.0023
602,0.0102,0.0143,0.0707,0.0541,0.0132,0.0035,0.0479,0.0169,0.0131,0.0068,-0.0023
602.5,0.0102,0.0144,0.0713,0.0545,0.0133,0.0035,0.0484,0.017,0.0132,0.0068,-0.0023
603,0.0102,0.0145,0.0717,0.0549,0.0133,0.0035,0.0487,0.0172,0.0133,0.0068,-0.0023
603.5,0.0103,0.0146,0.072,0.0552,0.0133,0.0035,0.0489,0.0173,0.0134,0.0069,-0.0023
604,0.0103,0.0147,0.0724,0.0554,0.0133,0.0035,0.0492,0.0174,0.0135,0.0068,-0.0023
604.5,0.0102,0.0148,0.0725,0.0555,0.0133,0.0036,0.0493,0.0174,0.0135,0.0068,-0.0023
605,0.0102,0.0148,0.0726,0.0556,0.0132,0.0035,0.0493,0.0176,0.0135,0.0069,-0.0023
605.5,0.0101,0.0149,0.0727,0.0556,0.0132,0.0035,0.0493,0.0176,0.0136,0.0068,-0.0023
606,0.01,0.0149,0.0726,0.0555,0.0132,0.0035,0.0492,0.0176,0.0135,0.0068,-0.0023
606.5,0.01,0.0149,0.0726,0.0554,0.0131,0.0035,0.0491,0.0177,0.0136,0.0068,-0.0023
607,0.0099,0.0149,0.0723,0.0552,0.0131,0.0035,0.0489,0.0177,0.0135,0.0068,-0.0023
607.5,0.0098,0.0149,0.0721,0.0549,0.013,0.0035,0.0486,0.0177,0.0134,0.0068,-0.0024
608,0.0098,0.0149,0.0718,0.0546,0.013,0.0035,0.0484,0.0177,0.0134,0.0068,-0.0023
608.5,0.0098,0.0149,0.0714,0.0541,0.0129,0.0035,0.0479,0.0177,0.0133,0.0068,-0.0023
609,0.0099,0.0149,0.071,0.0538,0.0128,0.0035,0.0476,0.0177,0.0133,0.0068,-0.0023
609.5,0.0099,0.0148,0.0705,0.0533,0.0127,0.0035,0.0472,0.0176,0.0132,0.0068,-0.0023
610,0.0098,0.0148,0.0698,0.0527,0.0126,0.0035,0.0467,0.0176,0.013,0.0068,-0.0023
610.5,0.0098,0.0147,0.0693,0.0521,0.0125,0.0035,0.0461,0.0175,0.0129,0.0068,-0.0023
611,0.0098,0.0146,0.0685,0.0514,0.0124,0.0035,0.0455,0.0174,0.0127,0.0068,-0.0023
611.5,0.0098,0.0145,0.0678,0.0507,0.0123,0.0035,0.0449,0.0174,0.0126,0.0067,-0.0023
612,0.0098,0.0144,0.0671,0.0501,0.0121,0.0034,0.0443,0.0172,0.0124,0.0067,-0.0023
612.5,0.0097,0.0143,0.0663,0.0493,0.012,0.0034,0.0436,0.0171,0.0122,0.0066,-0.0023
613,0.0097,0.0141,0.0655,0.0486,0.0119,0.0034,0.043,0.017,0.012,0.0066,-0.0023
613.5,0.0097,0.0141,0.0647,0.0479,0.0119,0.0034,0.0424,0.0168,0.0118,0.0065,-0.0024
614,0.0097,0.014,0.0637,0.0471,0.0119,0.0034,0.0416,0.0168,0.0117,0.0066,-0.0023
614.5,0.0096,0.0138,0.0628,0.0463,0.0118,0.0034,0.0409,0.0166,0.0115,0.0065,-0.0023
615,0.0096,0.0137,0.0621,0.0457,0.0118,0.0033,0.0404,0.0165,0.0113,0.0065,-0.0023
615.5,0.0095,0.0136,0.0611,0.0449,0.0117,0.0033,0.0396,0.0164,0.0111,0.0065,-0.0023
616,0.0094,0.0135,0.0603,0.0442,0.0116,0.0033,0.039,0.0163,0.0109,0.0064,-0.0023
616.5,0.0094,0.0134,0.0595,0.0435,0.0115,0.0033,0.0384,0.0161,0.0108,0.0064,-0.0023
617,0.0093,0.0132,0.0584,0.0427,0.0114,0.0032,0.0377,0.0159,0.0105,0.0063,-0.0023
617.5,0.0092,0.0131,0.0576,0.042,0.0114,0.0032,0.0371,0.0158,0.0103,0.0063,-0.0023
618,0.0092,0.013,0.0569,0.0415,0.0112,0.0032,0.0366,0.0157,0.0101,0.0063,-0.0023
618.5,0.0091,0.0129,0.056,0.0408,0.0111,0.0032,0.0359,0.0155,0.01,0.0062,-0.0023
619,0.009,0.0128,0.0553,0.0403,0.011,0.0032,0.0354,0.0155,0.0098,0.0062,-0.0023
619.5,0.0089,0.0126,0.0546,0.0397,0.011,0.0032,0.035,0.0153,0.0097,0.0062,-0.0023
620,0.0088,0.0126,0.0539,0.0392,0.0109,0.0032,0.0344,0.0152,0.0095,0.0062,-0.0023
620.5,0.0087,0.0125,0.0533,0.0387,0.0108,0.0032,0.034,0.0151,0.0094,0.0062,-0.0023
621,0.0085,0.0124,0.0526,0.0382,0.0108,0.0032,0.0336,0.015,0.0092,0.0061,-0.0023
621.5,0.0083,0.0123,0.0521,0.0379,0.0107,0.0031,0.0333,0.0149,0.0091,0.0061,-0.0023
622,0.0081,0.0122,0.0516,0.0375,0.0107,0.0031,0.0329,0.0148,0.009,0.006,-0.0023
622.5,0.0079,0.0122,0.0512,0.0372,0.0107,0.0032,0.0326,0.0148,0.009,0.0061,-0.0023
623,0.0078,0.0121,0.0508,0.0369,0.0106,0.0031,0.0323,0.0147,0.0088,0.006,-0.0023
623.5,0.0076,0.0121,0.0504,0.0367,0.0106,0.0031,0.0322,0.0147,0.0088,0.006,-0.0023
624,0.0075,0.012,0.0501,0.0365,0.0105,0.0031,0.0319,0.0146,0.0086,0.006,-0.0023
624.5,0.0074,0.012,0.0499,0.0364,0.0105,0.0031,0.0318,0.0146,0.0086,0.006,-0.0023
625,0.0074,0.012,0.0497,0.0363,0.0105,0.0031,0.0317,0.0146,0.0086,0.006,-0.0022
625.5,0.0074,0.012,0.0495,0.0363,0.0104,0.0031,0.0316,0.0145,0.0085,0.006,-0.0022
626,0.0073,0.0119,0.0494,0.0362,0.0104,0.0031,0.0315,0.0145,0.0084,0.0059,-0.0023
626.5,0.0073,0.0119,0.0494,0.0363,0.0104,0.0031,0.0315,0.0145,0.0084,0.0059,-0.0023
627,0.0073,0.012,0.0494,0.0364,0.0104,0.0031,0.0315,0.0145,0.0084,0.0059,-0.0023
627.5,0.0073,0.012,0.0494,0.0365,0.0104,0.0031,0.0316,0.0145,0.0084,0.0059,-0.0023
628,0.0073,0.012,0.0494,0.0368,0.0104,0.0031,0.0317,0.0145,0.0084,0.0059,-0.0023
628.5,0.0074,0.0121,0.0496,0.037,0.0103,0.0031,0.0319,0.0145,0.0084,0.0059,-0.0023
629,0.0074,0.0121,0.0498,0.0373,0.0104,0.0031,0.0321,0.0146,0.0084,0.0059,-0.0023
629.5,0.0075,0.0121,0.05,0.0377,0.0104,0.0031,0.0324,0.0146,0.0085,0.0059,-0.0022
630,0.0076,0.0121,0.0502,0.0381,0.0104,0.0031,0.0326,0.0147,0.0085,0.0059,-0.0023
630.5,0.0075,0.0122,0.0504,0.0385,0.0104,0.0031,0.033,0.0147,0.0085,0.0059,-0.0023
631,0.0076,0.0122,0.0507,0.0391,0.0105,0.0031,0.0333,0.0148,0.0086,0.0059,-0.0022
631.5,0.0076,0.0123,0.051,0.0396,0.0105,0.0032,0.0338,0.0149,0.0087,0.006,-0.0022
632,0.0075,0.0124,0.0514,0.0403,0.0105,0.0032,0.0343,0.0149,0.0087,0.0059,-0.0023
632.5,0.0075,0.0124,0.0518,0.041,0.0106,0.0032,0.0348,0.015,0.0088,0.0059,-0.0023
633,0.0075,0.0124,0.0522,0.0417,0.0106,0.0032,0.0353,0.0151,0.0089,0.0059,-0.0023
