Wavelength Scan - Scanning,,,,,,,,,,,
,,,,,,,,,,,
Instrument Name:,,,DU 800 Spectrophotometer,,,,,,,,
Serial Number:,,,8002850,,,,,,,,
Software Version:,,,"2.1,  Build 5",,,,,,,,
Firmware Version:,,,2.0.102,,,,,,,,
Method Name:,,,LTER Chl,,,,,,,,
Organization:,,,,,,,,,,,
Department:,,,,,,,,,,,
Operator:,,,,,,,,,,,
Product Name:,,,,,,,,,,,
Component Name:,,,,,,,,,,,
Lot Number:,,,,,,,,,,,
Comment:,,,,,,,,,,,
Signature 1:,,,,,,,,,,,
Signature 2:,,,,,,,,,,,
Signature 3:,,,,,,,,,,,
Signature 4:,,,,,,,,,,,
Signature 5:,,,,,,,,,,,
,,,,,,,,,,,
#,Filename,Acquired,,,,,,,,,
1,,1/20/22 12:55,,,,,,,,,
,,,,,,,,,,,
Scan Mode:,,,Abs,,,,,,,,
Start Wavelength:,,,600.0 nm,,,,,,,,
End Wavelength:,,,775.0 nm,,,,,,,,
Wavelength Interval:,,,0.5 nm,,,,,,,,
Scan Speed:,,,600 nm/min,,,,,,,,
,,,,,,,,,,,
,Sample Name,,Description,,,,,,,,
1,MDT_210617,,100,,,,,,,,
2,DOBA8_210617,,200,,,,,,,,
3,DCSW3_210621,,200,,,,,,,,
4,KP_210622,,65,,,,,,,,
5,DCSW2_210621,,200,,,,,,,,
6,L60_210618,,500,,,,,,,,
7,DCSW1_210621,,500,,,,,,,,
8,ELV_210617,,100,,,,,,,,
9,O-N_210622,,100,,,,,,,,
10,O-S_210622,,200,,,,,,,,
11,BLA,,3000,,,,,,,,
,,,,,,,,,,,
nm,Abs 1,Abs 2,Abs 3,Abs 4,Abs 5,Abs 6,Abs 7,Abs 8,Abs 9,Abs 10,Abs 11
600,0.0115,0.0197,0.0076,0.0179,0.0101,0.0197,0.0018,0.0106,0.0105,0.0133,-0.0002
600.5,0.0116,0.0197,0.0076,0.0181,0.0101,0.0197,0.0018,0.0108,0.0105,0.0134,-0.0002
601,0.0118,0.0198,0.0077,0.0182,0.0102,0.0197,0.0019,0.0109,0.0107,0.0134,-0.0001
601.5,0.0119,0.0198,0.0077,0.0182,0.0103,0.0197,0.0019,0.011,0.0107,0.0134,-0.0001
602,0.0121,0.0199,0.0078,0.0183,0.0103,0.0197,0.0019,0.0111,0.0108,0.0135,-0.0001
602.5,0.0122,0.02,0.0079,0.0183,0.0104,0.0196,0.0019,0.0112,0.0108,0.0135,-0.0002
603,0.0123,0.02,0.008,0.0184,0.0104,0.0196,0.002,0.0113,0.0109,0.0135,-0.0002
603.5,0.0124,0.0201,0.0081,0.0184,0.0104,0.0196,0.002,0.0114,0.0109,0.0135,-0.0002
604,0.0125,0.0201,0.0082,0.0184,0.0104,0.0196,0.002,0.0114,0.0109,0.0135,-0.0002
604.5,0.0126,0.0201,0.0082,0.0183,0.0105,0.0196,0.002,0.0115,0.0109,0.0136,-0.0002
605,0.0128,0.0202,0.0083,0.0184,0.0105,0.0196,0.0021,0.0115,0.011,0.0135,-0.0001
605.5,0.0129,0.0202,0.0083,0.0182,0.0105,0.0196,0.002,0.0116,0.0109,0.0135,-0.0002
606,0.013,0.0202,0.0083,0.0182,0.0105,0.0196,0.002,0.0115,0.011,0.0135,-0.0001
606.5,0.013,0.0203,0.0084,0.0181,0.0105,0.0195,0.002,0.0115,0.0109,0.0135,-0.0001
607,0.0131,0.0202,0.0083,0.018,0.0104,0.0195,0.002,0.0113,0.0109,0.0135,-0.0002
607.5,0.0132,0.0202,0.0083,0.0178,0.0103,0.0194,0.002,0.0113,0.0109,0.0134,-0.0002
608,0.0132,0.0202,0.0083,0.0176,0.0103,0.0193,0.002,0.0112,0.0109,0.0134,-0.0002
608.5,0.0134,0.0202,0.0083,0.0175,0.0103,0.0193,0.002,0.0112,0.0109,0.0134,-0.0001
609,0.0134,0.0202,0.0083,0.0173,0.0102,0.0193,0.002,0.0111,0.0108,0.0133,-0.0002
609.5,0.0134,0.0203,0.0083,0.0171,0.0102,0.0192,0.002,0.011,0.0108,0.0133,-0.0002
610,0.0136,0.0202,0.0083,0.0169,0.0101,0.0191,0.0019,0.0109,0.0107,0.0132,-0.0002
610.5,0.0136,0.0203,0.0083,0.0167,0.01,0.0191,0.0019,0.0109,0.0106,0.0132,-0.0002
611,0.0136,0.0203,0.0083,0.0165,0.0099,0.0191,0.0019,0.0107,0.0106,0.0131,-0.0002
611.5,0.0136,0.0202,0.0082,0.0162,0.0098,0.019,0.0019,0.0106,0.0105,0.0131,-0.0002
612,0.0137,0.0202,0.0082,0.0161,0.0098,0.019,0.0019,0.0106,0.0105,0.013,-0.0002
612.5,0.0137,0.0202,0.0081,0.0158,0.0097,0.0189,0.0018,0.0104,0.0103,0.0129,-0.0002
613,0.0138,0.0202,0.0081,0.0155,0.0096,0.0188,0.0018,0.0103,0.0103,0.0129,-0.0002
613.5,0.0138,0.0201,0.0081,0.0153,0.0095,0.0188,0.0018,0.0102,0.0102,0.0128,-0.0002
614,0.0138,0.02,0.008,0.015,0.0094,0.0186,0.0018,0.0101,0.0101,0.0127,-0.0002
614.5,0.0139,0.02,0.008,0.0148,0.0093,0.0186,0.0017,0.01,0.0101,0.0127,-0.0002
615,0.0139,0.0199,0.0079,0.0145,0.0092,0.0184,0.0017,0.0099,0.01,0.0125,-0.0002
615.5,0.014,0.0198,0.0079,0.0143,0.0091,0.0184,0.0017,0.0098,0.0099,0.0125,-0.0002
616,0.014,0.0198,0.0078,0.014,0.009,0.0183,0.0016,0.0097,0.0098,0.0124,-0.0003
616.5,0.0141,0.0197,0.0079,0.0138,0.0089,0.0183,0.0016,0.0096,0.0097,0.0124,-0.0002
617,0.014,0.0197,0.0078,0.0135,0.0088,0.0182,0.0016,0.0095,0.0096,0.0122,-0.0003
617.5,0.0141,0.0196,0.0078,0.0133,0.0087,0.0182,0.0016,0.0095,0.0096,0.0122,-0.0002
618,0.0141,0.0196,0.0077,0.0131,0.0086,0.0181,0.0015,0.0094,0.0095,0.0122,-0.0002
618.5,0.0142,0.0196,0.0077,0.0128,0.0086,0.0181,0.0015,0.0094,0.0094,0.0121,-0.0002
619,0.0142,0.0196,0.0077,0.0126,0.0085,0.018,0.0015,0.0092,0.0093,0.012,-0.0003
619.5,0.0142,0.0195,0.0076,0.0124,0.0084,0.018,0.0015,0.0091,0.0092,0.012,-0.0002
620,0.0142,0.0194,0.0076,0.0123,0.0083,0.0179,0.0014,0.009,0.0092,0.0119,-0.0002
620.5,0.0142,0.0194,0.0075,0.012,0.0083,0.0178,0.0014,0.0089,0.0091,0.0119,-0.0002
621,0.0142,0.0194,0.0075,0.0119,0.0083,0.0178,0.0014,0.0088,0.009,0.0118,-0.0002
621.5,0.0142,0.0193,0.0074,0.0117,0.0082,0.0177,0.0013,0.0087,0.009,0.0117,-0.0002
622,0.0142,0.0193,0.0073,0.0115,0.0082,0.0177,0.0013,0.0087,0.009,0.0117,-0.0002
622.5,0.0142,0.0193,0.0072,0.0114,0.0081,0.0176,0.0013,0.0087,0.009,0.0117,-0.0003
623,0.0142,0.0193,0.0072,0.0112,0.0081,0.0176,0.0013,0.0086,0.0089,0.0117,-0.0002
623.5,0.0142,0.0192,0.0071,0.0111,0.0081,0.0175,0.0013,0.0086,0.0089,0.0116,-0.0003
624,0.0141,0.0193,0.0071,0.011,0.0081,0.0174,0.0012,0.0086,0.0089,0.0115,-0.0003
624.5,0.0142,0.0193,0.0071,0.0109,0.0081,0.0174,0.0012,0.0086,0.0089,0.0115,-0.0003
625,0.0141,0.0192,0.007,0.0108,0.0081,0.0174,0.0012,0.0086,0.0088,0.0115,-0.0003
625.5,0.0141,0.0193,0.007,0.0107,0.0081,0.0173,0.0012,0.0086,0.0088,0.0115,-0.0003
626,0.014,0.0192,0.0071,0.0106,0.008,0.0172,0.0012,0.0086,0.0088,0.0114,-0.0003
626.5,0.0141,0.0193,0.0072,0.0106,0.0081,0.0172,0.0012,0.0086,0.0088,0.0115,-0.0002
627,0.014,0.0193,0.0072,0.0105,0.0081,0.0171,0.0012,0.0086,0.0088,0.0114,-0.0003
627.5,0.014,0.0193,0.0072,0.0104,0.0081,0.0171,0.0012,0.0086,0.0088,0.0114,-0.0003
628,0.0139,0.0193,0.0073,0.0104,0.0081,0.0171,0.0012,0.0086,0.0088,0.0114,-0.0002
628.5,0.0138,0.0193,0.0073,0.0104,0.0081,0.017,0.0012,0.0087,0.0088,0.0114,-0.0002
629,0.0138,0.0194,0.0074,0.0104,0.0082,0.0171,0.0012,0.0088,0.0089,0.0115,-0.0002
629.5,0.0137,0.0194,0.0074,0.0104,0.0082,0.017,0.0011,0.0088,0.0088,0.0114,-0.0003
630,0.0137,0.0194,0.0074,0.0104,0.0082,0.017,0.0012,0.0088,0.0088,0.0114,-0.0002
630.5,0.0137,0.0195,0.0075,0.0104,0.0082,0.017,0.0012,0.0088,0.0088,0.0114,-0.0003
631,0.0136,0.0196,0.0074,0.0104,0.0083,0.017,0.0012,0.0089,0.0089,0.0114,-0.0003
631.5,0.0136,0.0196,0.0075,0.0105,0.0083,0.017,0.0012,0.009,0.0089,0.0115,-0.0002
632,0.0135,0.0196,0.0075,0.0105,0.0084,0.017,0.0011,0.009,0.0089,0.0114,-0.0002
632.5,0.0134,0.0196,0.0074,0.0105,0.0085,0.017,0.0011,0.0091,0.009,0.0115,-0.0002
633,0.0134,0.0197,0.0075,0.0105,0.0086,0.017,0.0012,0.0091,0.0091,0.0115,-0.0003
633.5,0.0133,0.0197,0.0075,0.0106,0.0087,0.017,0.0011,0.0092,0.0091,0.0115,-0.0003
